text,label
"Προσπάθησα να αγοράσω από το αυτόματο εκδοτήριο εισητηρίων που υπάρχει στο σταθμό Πειραιά το πολλαπλό εισητήριο (10+1) αξίας 12ευρώ μέσω κάρτας (η κάρτα λήγει σε **3544). Αφού πέρασα την κάρτα, η οθόνη έγραφε 'Σύνδεση' για αρκετή ώρα και στη συνέχεια εμφανίστηκε το μήνυμα  'Εξαντλήθηκε ο χρόνος'  και η συναλλαγή δεν πραγματοποιήθηκε επιτυχώς, ωστόσο χρεώθηκε κανονικά η κάρτα μου. 
Παρακαλώ πολύ να μου επιστραφούν τα 12 ευρώ άμεσα, σε διαφορετική περίπτωση θα κινηθούν όλες οι νομικές διαδικασίες.

Ευχαριστώ.",1
"Την 15/10/2022 η κόρη μου έβαλε στην προσωποποιημένη κάρτα της μισό εισητήριο για το Αεροδρόμιο από μηχάνημα σταθμού. Χτύπησε κανονικά το εισητήριο και φτάνοντας στο αεροδρόμιο δεν ανοίγαν οι μπάρες για να περάσει. 
Στην κάρτα είχε ήδη 2 εισητήρια μισά. Μετά από ενημέρωσή μου σε τηλεφωνική επικοινωνία με την υπηρεσία σας, μου εξήγησαν ότι αφού είχε ήδη εισητήρια μέσα στην κάρτα, του αεροδρομίου πήγε στην 2η θύρα οπότε για να χρησιμοποιηθεί έπρεπε να τελειώσουν πρώτα τις 1ης θύρας. 
Ερώτηση λοιπόν:  Πως μπορεί κάποιος που δικαιούται μισό εισητήριο για αεροδρόμιο να βγάλει μισό χωρίς πρόβλημα (αν υπάρχουν ήδη εισητήρια μέσα στην κάρτα του) αφού τα μισά εισητήρια φορτώνονται μόνο σε προσωποποιημένες κάρτες;  Πράγμα που δεν ισχύει στον προαστιακό γιατί μπορείς να αγοράσεις μισό εισητήριο κανονικά από το κισέ. 
Δεν είναι δυνατόν να μην μπορείς να περάσεις στο αεροδρόμιο και να αναγκάζονται οι επιβάτες να παρανομούν και να περνάνε μαζί με άλλους. 
Παρακαλώ για την απάντησή σας για να είμαστε ενήμεροι τι θα πρέπει να κάνουμε την επόμενη φορά. 
Σας ευχαριστώ εκ των προτέρων.",1
Μένουμε Αγία Βαρβάρα. Τα δύο παιδιά μου φοιτούν στο ΕΠΑΛ Σιβιτανιδειου στην Καλλιθέα. Δικαιούνται προσωποποιημενη κάρτα δωρεάν μετακίνησης?,120
Μετά από αναμονή στην ουρά για να βγάλω προσωποποιημένη κάρτα στο σταθμό της Αγ.Μαρινας και αφού εξυπηρετούμαι από την υπάλληλο όταν έφτασε η ώρα να πληρώσω τα δύο ευρώ ζήτησα να πληρώσω με κάρτα.Η υπάλληλος μου είπε ότι δεν δέχεται το μηχάνημα να πληρώσω τα δύο ευρώ με κάρτα.Σε επικοινωνία με το μετρό μου είπαν ότι μπορώ να πληρώσω και με τους δύο τρόπους.Επισης το μηχάνημα της εθνικής στο μετρό ήταν εκτός λειτουργίας.,24
"Πήγα στο αυτόματο πωλητή στο σταθμό της Πανόρμου και επέλεξα την φόρτηση των 10+1 διαδρομών μέσω χρεωστικής κάρτας. Η χρέωση της πιστωτικής κάρτας έγινε κανονικά όχι όμως και η Athenscard, μπορείτε να μου πείτε τι γίνεται τώρα?",1
"Με ευχαρίστηση και χαρά ενημερώθηκα εδώ και καιρό για την αναβάθμιση των συρμών της γραμμής 1 του μετρό.Ηταν μια σωστή και ενδεδειγμένη απόφαση προκειμένου οι συρμοί της γραμμής αυτής να γίνουν πιο λειτουργικοί,πιο όμορφοι και γενικά πιο ανθρώπινοι.Πιστεύω έτσι οτι οι κάτοικοι και οι επισκέπτες του Λεκανοπεδίου θα απολαμβάνουν και στην γραμμή αυτή  μια πιό όμορφη ,ευχάριστη και άνετη διαδρομή όπως  αρμόζει σε μια χώρα κατ' εξοχή τουριστική και μέλος της Ευρωπαικής ένωσης .Παράλληλα όμως θα ήθελα να θίξω το γεγονός του εξωραισμού και των σταθμών,καθόσον η φθορά απο τον χρόνο και την κακή χρήση  και εδώ είναι εμφανής[βλέπε ΣΤ ΟΜΟΝΟΙΑΣ -νερά απο τις στέγες ,σπασμένα πλακάκια στις σκάλες κλπ],γεγονός που θα πρέπει να το κοιτάξετε με την δέουσα προσοχή και σημασία.
Σας ευχαριστώ για την φιλοξενία",24
"Καλησπέρα , 
Ήθελα να εκφράσω την έντονη δυσαρέσκειά μου για τη διακοπή των κατ’ ευθείαν δρομολόγιών του τραμ από Σύνταγμα- Πειραιά. Η ανταπόκριση στην Πικροδάφνης δεν είναι εξυπηρετική για κάποιον που θέλει να το χρησιμοποιήσει για μικρή απόσταση με κατεύθυνση  προς Πειραιά. 
Για την ακρίβεια , μένω στην Αχιλλέως στο Π. Φάληρο (στάση Ρήγα Φεραίου) και μέχρι πρότινος χρησιμοποιούσαμε οικογενειακώς το τραμ για να πάμε στο Φλοίσβο , ακόμα και για κάποιες δραστηριότητες , ώστε ν αποφύγουμε τη χρήση αυτοκινήτου.
Από τότε που διακόπηκε η κατ’ ευθείαν δρομολόγηση προς Πειραιά αναγκαζόμαστε να χρησιμοποιήσουμε αυτοκίνητο, καθώς είναι εντελώς δυσλειτουργικό να πάρεις το τραμ για 2 στάσεις , να περιμένεις άλλα τραμ ( όση ώρα χρειαστεί , αλλά αυτό είναι άλλο θέμα) για ακόμα 3 ή 4 στάσεις και το ίδιο πάλι στην επιστροφή. Με  δυο παιδιά μικρής ηλικίας δεν το κάνεις εύκολα! Σίγουρα και για κάποιον που το χρησιμοποιεί για τη δουλειά του δεν εξυπηρετεί , αλλά  κυρίως ταλαιπωρεί ηλικιωμένους  που το χρησιμοποιούν για μικρές αποστάσεις.
Είναι ένα θέμα που άφορα αρκετούς γονείς στην περιοχή μας , καθώς και πολλά παιδιά γυμνασίου –λυκείου   το χρησιμοποιούσαν για να μετακινηθούν σε φροντιστήρια , δραστηριότητες ή βόλτα  ( μειώνοντας την επιφόρτιση των γονέων για μετακινήσεις με το αυτοκίνητο ). Θέλουμε να στρέψουμε τα παιδιά μας προς τη χρήση μέσων μαζικής μεταφοράς και σίγουρα αυτή η κατάσταση δεν τα ενθαρρύνει!!!!
Αρχικά υπέθεσα ότι ήταν κάτι προσωρινό , αλλά δυστυχώς συνεχίζεται!!!!
Θα ήθελα να ενημερωθώ αν υπάρχει κάποια πρόβλεψη γι αυτό ή έστω μια λογική εξήγηση. 
Σας ευχαριστώ για τον χρόνο σας 
Βασιλική Παπαδοπούλου",24
"ΚΑΘΕ ΚΑΘΕ ΚΑΘΕ ΚΑΘΕ ΜΑ ΚΆΘΕ βράδυ που περιμένω το τραμ από Νεο Κοσμο προς Πικροδάφνη ΠΟΤΕ δεν αναγράφονται τα λεπτά που απομενουν μεχρι να ερθει ο συρμος στο πινακακι. 18 λεπτα αναμονη σημερα. Θα ειχα πάει με τα ποδια αν ηξερα οτι θα αργησει τοσο. Αν ειναι να τα αγοράζουμε τα πινακακια και να τα χουμε για διακοσμητικά, ας πάρουμε καλύτερα κανα φυτο να ομορφυνει το εσωτερικό των συρμων. Τοσα χρονια αυτο το μεσο ειναι λιγοτερο χρησιμο και απο ελκηθρο!",99
"Έχω αγοράσει προιον από το ιντερνετ και δεν μπορώ να το φορτίσω σε μηχάνημα, ενώ το βλέπω ότι είναι σε αναμονή.
Αρ. κάρτας: 3001010016754624",24
"Καλησπερα σας , θελω να καταγγειλω ενα περιστατικο που μου συνεβη σημερα 10/10/2022, με μια υπαλληλο στον σταθμο Αμπελοκηπων ( μπλε γραμμη) στο σημειο εκδοσης καρτων κλ στις 9:00 πμ. Περαν του γεγονοτος οτι η αναμονη στην ουρα ηταν ανω των 40 λεπτων , και η υπαλληλος εκανε λαθη με αποτελεσμα να επιστρεφουν πελατες για να διορθωθει το λαθος με αποτελεσμα να υπαρχουν εντασεις και φωνες οταν ηρθε η σειρα μου η υπαλληλος ξεσπασε πανω μου ολα της τα νευρα ηταν επιθετκικη , εριστικη και ΑΠΕΙΛΙΤΙΚΗ! Συγκεκριμενα οταν ηρθε η σειρα μου πολυ ευγενικα της δηλωσα οτι η προσωποιημενη καρτα μου δεν κανει επαφη , και τις περισσοτερες φορες δεν λειτουργει με αποτελεσμα να εχω προβλημα στις μετακινησεις μου οποτε χρειαζομαι νεα. Εκεινη αρχιζε να ορυεται και να μου λεει τι λες δεν εχεις κανει ανανεωση και δεν ξερεις να χρησιμοποιεις τη καρτα και δε σου βγαζω καρτα , και με καθυστερεις και εχεις ερθει εδω τζαμπα και αλλα πιο ""χοντρα""πραγματα . Της ειπα οτι δεν ειμαστε φιλες για να μου μιλαει ετσι και οτι απλα θελω να μου εκδοσει νεα καρτα. Εκει αρχισε να ορυεται παλι και να μου λεει οτι δεν θα μου μαθεις εσυ τι δουλεια μου , εκμεταλλευομενη την ευγενεια μου προσπαθουσε να ξεσπασει τα νευρα της πανω μου. Το αποκορυφημα το οποιο εχει και νομικες συνεπειες ηταν οταν της ζητησα να μου δωσει το ονοματεπωνυμο της ή καποιον αριθμο υπαλληλου ( οπως οφειλε να εχει πανω της ), και εκει ηταν που αρχισε τις απειλες οτι θα κρατησει τα στοιχεια μου ! και γενικα να με προσβαλλει και να φωναζει. Οπου αυτο θεωρειται κακουργημα (αν δεν κανω λαθος ). Απαιτω την αμεση απομακρυνση της απο την συγκεκριμενη θεση , οπου ερχεται σε επαφη με ανθρωπους , εφοσον δεν διαθετει τις ικανοτητες, ή οτι εσεις θεωρειται αναγκαιο. Δεν ειναι δυνατον για μια απλη υπηρεσια εκδοσης καρτας , να αντιμετωπιζω ολη αυτη την κακοποιητικη συμπεριφορα και τις παρανομες απειλες ενω απλα οφειλε να κανει την δουλεια της αμεσα και με ευγενεια , οπως την αντιμετωπισα κι εγω. Θα αναμενω την αμεση απαντηση σας, και αν χρειαστει θα προβω σε οποια αλλη νομικη ενεργεια. Ευχαριστω .",120
